X,Y,Z,FALL
10.79,-1.8,-3.06,0
10.79,-1.8,-3.06,0
10.79,-1.8,-3.06,0
10.79,-1.8,-3.06,0
10.79,-1.8,-3.06,0
10.79,-1.8,-3.06,0
10.79,-1.8,-3.06,0
10.79,-1.8,-3.06,0
11.21,-2.26,-3.37,0
11.21,-2.26,-3.37,0
11.21,-2.26,-3.37,0
11.21,-2.26,-3.37,0
11.21,-2.26,-3.37,0
11.21,-2.26,-3.37,0
11.21,-2.26,-3.37,0
11.21,-2.26,-3.37,0
11.21,-2.26,-3.37,0
11.75,-2.56,-3.41,0
11.75,-2.56,-3.41,0
11.75,-2.56,-3.41,0
11.75,-2.56,-3.41,0
11.75,-2.56,-3.41,0
11.75,-2.56,-3.41,0
11.75,-2.56,-3.41,0
11.75,-2.56,-3.41,0
11.75,-2.56,-3.41,0
12.43,-2.6,-3.75,0
12.43,-2.6,-3.75,0
12.43,-2.6,-3.75,0
12.43,-2.6,-3.75,0
12.43,-2.6,-3.75,0
12.43,-2.6,-3.75,0
12.43,-2.6,-3.75,0
12.43,-2.6,-3.75,0
12.43,-2.6,-3.75,0
13.12,-2.33,-3.67,0
13.12,-2.33,-3.67,0
13.12,-2.33,-3.67,0
13.12,-2.33,-3.67,0
13.12,-2.33,-3.67,0
13.12,-2.33,-3.67,0
13.12,-2.33,-3.67,0
13.12,-2.33,-3.67,0
14.08,-1.95,-3.98,0
14.08,-1.95,-3.98,0
14.08,-1.95,-3.98,0
14.08,-1.95,-3.98,0
14.08,-1.95,-3.98,0
14.08,-1.95,-3.98,0
14.08,-1.95,-3.98,0
14.08,-1.95,-3.98,0
14.08,-1.95,-3.98,0
15.0,-1.95,-4.09,0
15.0,-1.95,-4.09,0
15.0,-1.95,-4.09,0
15.0,-1.95,-4.09,0
15.0,-1.95,-4.09,0
15.0,-1.95,-4.09,0
15.0,-1.95,-4.09,0
15.0,-1.95,-4.09,0
15.0,-1.95,-4.09,0
15.72,-2.6,-4.25,0
15.72,-2.6,-4.25,0
15.72,-2.6,-4.25,0
15.72,-2.6,-4.25,0
15.72,-2.6,-4.25,0
15.72,-2.6,-4.25,0
15.72,-2.6,-4.25,0
15.72,-2.6,-4.25,0
15.72,-2.6,-4.25,0
16.3,-3.83,-4.55,0
16.3,-3.83,-4.55,0
16.3,-3.83,-4.55,0
16.3,-3.83,-4.55,0
16.3,-3.83,-4.55,0
16.3,-3.83,-4.55,0
16.3,-3.83,-4.55,0
16.3,-3.83,-4.55,0
16.64,-5.01,-4.63,0
16.64,-5.01,-4.63,0
16.64,-5.01,-4.63,0
16.64,-5.01,-4.63,0
16.64,-5.01,-4.63,0
16.64,-5.01,-4.63,0
16.64,-5.01,-4.63,0
16.64,-5.01,-4.63,0
16.64,-5.01,-4.63,0
17.29,-6.12,-4.9,0
17.29,-6.12,-4.9,0
17.29,-6.12,-4.9,0
17.29,-6.12,-4.9,0
17.29,-6.12,-4.9,0
17.29,-6.12,-4.9,0
17.29,-6.12,-4.9,0
17.29,-6.12,-4.9,0
17.29,-6.12,-4.9,0
18.29,-6.81,-5.13,0
18.29,-6.81,-5.13,0
18.29,-6.81,-5.13,0
18.29,-6.81,-5.13,0
18.29,-6.81,-5.13,0
18.29,-6.81,-5.13,0
18.29,-6.81,-5.13,0
18.29,-6.81,-5.13,0
18.29,-6.81,-5.13,0
19.24,-7.15,-5.09,0
19.24,-7.15,-5.09,0
19.24,-7.15,-5.09,0
19.24,-7.15,-5.09,0
19.24,-7.15,-5.09,0
19.24,-7.15,-5.09,0
19.24,-7.15,-5.09,0
19.24,-7.15,-5.09,0
19.78,-6.77,-5.09,0
19.78,-6.77,-5.09,0
19.78,-6.77,-5.09,0
19.78,-6.77,-5.09,0
19.78,-6.77,-5.09,0
19.78,-6.77,-5.09,0
19.78,-6.77,-5.09,0
19.78,-6.77,-5.09,0
19.78,-6.77,-5.09,0
19.93,-5.93,-5.28,0
19.93,-5.93,-5.28,0
19.93,-5.93,-5.28,0
19.93,-5.93,-5.28,0
19.93,-5.93,-5.28,0
19.93,-5.93,-5.28,0
19.93,-5.93,-5.28,0
19.93,-5.93,-5.28,0
19.93,-5.93,-5.28,0
19.44,-4.51,-5.32,0
19.44,-4.51,-5.32,0
19.44,-4.51,-5.32,0
19.44,-4.51,-5.32,0
19.44,-4.51,-5.32,0
19.44,-4.51,-5.32,0
19.44,-4.51,-5.32,0
19.44,-4.51,-5.32,0
18.71,-3.02,-5.36,0
18.71,-3.02,-5.36,0
18.71,-3.02,-5.36,0
18.71,-3.02,-5.36,0
18.71,-3.02,-5.36,0
18.71,-3.02,-5.36,0
18.71,-3.02,-5.36,0
18.71,-3.02,-5.36,0
18.71,-3.02,-5.36,0
18.02,-2.41,-5.55,0
18.02,-2.41,-5.55,0
18.02,-2.41,-5.55,0
18.02,-2.41,-5.55,0
18.02,-2.41,-5.55,0
18.02,-2.41,-5.55,0
18.02,-2.41,-5.55,0
18.02,-2.41,-5.55,0
18.02,-2.41,-5.55,0
17.56,-2.41,-5.47,0
17.56,-2.41,-5.47,0
17.56,-2.41,-5.47,0
17.56,-2.41,-5.47,0
17.56,-2.41,-5.47,0
17.56,-2.41,-5.47,0
17.56,-2.41,-5.47,0
17.56,-2.41,-5.47,0
17.56,-2.41,-5.47,0
17.29,-2.41,-5.24,0
17.29,-2.41,-5.24,0
17.29,-2.41,-5.24,0
17.29,-2.41,-5.24,0
17.29,-2.41,-5.24,0
17.29,-2.41,-5.24,0
17.29,-2.41,-5.24,0
17.29,-2.41,-5.24,0
16.95,-2.6,-4.82,0
16.95,-2.6,-4.82,0
16.95,-2.6,-4.82,0
16.95,-2.6,-4.82,0
16.95,-2.6,-4.82,0
16.95,-2.6,-4.82,0
16.95,-2.6,-4.82,0
16.95,-2.6,-4.82,0
16.95,-2.6,-4.82,0
16.34,-2.41,-4.32,0
16.34,-2.41,-4.32,0
16.34,-2.41,-4.32,0
16.34,-2.41,-4.32,0
16.34,-2.41,-4.32,0
16.34,-2.41,-4.32,0
16.34,-2.41,-4.32,0
16.34,-2.41,-4.32,0
16.34,-2.41,-4.32,0
15.76,-2.1,-3.86,0
15.76,-2.1,-3.86,0
15.76,-2.1,-3.86,0
15.76,-2.1,-3.86,0
15.76,-2.1,-3.86,0
15.76,-2.1,-3.86,0
15.76,-2.1,-3.86,0
15.76,-2.1,-3.86,0
15.76,-2.1,-3.86,0
15.49,-1.8,-3.52,0
15.49,-1.8,-3.52,0
15.49,-1.8,-3.52,0
15.49,-1.8,-3.52,0
15.49,-1.8,-3.52,0
15.49,-1.8,-3.52,0
15.49,-1.8,-3.52,0
15.49,-1.8,-3.52,0
15.34,-1.91,-3.25,0
15.34,-1.91,-3.25,0
15.34,-1.91,-3.25,0
15.34,-1.91,-3.25,0
15.34,-1.91,-3.25,0
15.34,-1.91,-3.25,0
15.34,-1.91,-3.25,0
15.34,-1.91,-3.25,0
15.34,-1.91,-3.25,0
15.15,-2.03,-2.83,0
15.15,-2.03,-2.83,0
15.15,-2.03,-2.83,0
15.15,-2.03,-2.83,0
15.15,-2.03,-2.83,0
15.15,-2.03,-2.83,0
15.15,-2.03,-2.83,0
15.15,-2.03,-2.83,0
15.15,-2.03,-2.83,0
14.88,-1.76,-2.6,0
14.88,-1.76,-2.6,0
14.88,-1.76,-2.6,0
14.88,-1.76,-2.6,0
14.88,-1.76,-2.6,0
14.88,-1.76,-2.6,0
14.88,-1.76,-2.6,0
14.88,-1.76,-2.6,0
14.88,-1.76,-2.6,0
14.42,-1.53,-2.26,0
14.42,-1.53,-2.26,0
14.42,-1.53,-2.26,0
14.42,-1.53,-2.26,0
14.42,-1.53,-2.26,0
14.42,-1.53,-2.26,0
14.42,-1.53,-2.26,0
14.42,-1.53,-2.26,0
13.85,-1.26,-1.8,0
13.85,-1.26,-1.8,0
13.85,-1.26,-1.8,0
13.85,-1.26,-1.8,0
13.85,-1.26,-1.8,0
13.85,-1.26,-1.8,0
13.85,-1.26,-1.8,0
13.85,-1.26,-1.8,0
13.85,-1.26,-1.8,0
13.12,-0.99,-1.57,0
13.12,-0.99,-1.57,0
13.12,-0.99,-1.57,0
13.12,-0.99,-1.57,0
13.12,-0.99,-1.57,0
13.12,-0.99,-1.57,0
13.12,-0.99,-1.57,0
13.12,-0.99,-1.57,0
13.12,-0.99,-1.57,0
12.28,-0.88,-1.45,0
12.28,-0.88,-1.45,0
12.28,-0.88,-1.45,0
12.28,-0.88,-1.45,0
12.28,-0.88,-1.45,0
12.28,-0.88,-1.45,0
12.28,-0.88,-1.45,0
12.28,-0.88,-1.45,0
12.28,-0.88,-1.45,0
11.32,-0.96,-1.11,0
11.32,-0.96,-1.11,0
11.32,-0.96,-1.11,0
11.32,-0.96,-1.11,0
11.32,-0.96,-1.11,0
11.32,-0.96,-1.11,0
11.32,-0.96,-1.11,0
11.32,-0.96,-1.11,0
10.56,-0.88,-0.61,0
10.56,-0.88,-0.61,0
10.56,-0.88,-0.61,0
10.56,-0.88,-0.61,0
10.56,-0.88,-0.61,0
10.56,-0.88,-0.61,0
10.56,-0.88,-0.61,0
10.56,-0.88,-0.61,0
10.56,-0.88,-0.61,0
9.99,-0.77,-0.31,0
9.99,-0.77,-0.31,0
9.99,-0.77,-0.31,0
9.99,-0.77,-0.31,0
9.99,-0.77,-0.31,0
9.99,-0.77,-0.31,0
9.99,-0.77,-0.31,0
9.99,-0.77,-0.31,0
9.99,-0.77,-0.31,0
9.45,-0.27,-0.08,0
9.45,-0.27,-0.08,0
9.45,-0.27,-0.08,0
9.45,-0.27,-0.08,0
9.45,-0.27,-0.08,0
9.45,-0.27,-0.08,0
9.45,-0.27,-0.08,0
9.45,-0.27,-0.08,0
9.45,-0.27,-0.08,0
8.84,0.11,0.08,0
8.84,0.11,0.08,0
8.84,0.11,0.08,0
8.84,0.11,0.08,0
8.84,0.11,0.08,0
8.84,0.11,0.08,0
8.84,0.11,0.08,0
8.84,0.11,0.08,0
8.84,0.11,0.08,0
8.57,0.69,0.31,0
8.57,0.69,0.31,0
8.57,0.69,0.31,0
8.57,0.69,0.31,0
8.57,0.69,0.31,0
8.57,0.69,0.31,0
8.57,0.69,0.31,0
8.57,0.69,0.31,0
8.57,0.69,0.31,0
8.46,1.19,0.65,0
8.46,1.19,0.65,0
8.46,1.19,0.65,0
8.46,1.19,0.65,0
8.46,1.19,0.65,0
8.46,1.19,0.65,0
8.46,1.19,0.65,0
8.46,1.19,0.65,0
8.46,1.19,0.65,0
8.46,1.42,0.92,0
8.46,1.42,0.92,0
8.46,1.42,0.92,0
8.46,1.42,0.92,0
8.46,1.42,0.92,0
8.46,1.42,0.92,0
8.46,1.42,0.92,0
8.46,1.42,0.92,0
8.46,1.42,0.92,0
8.38,1.38,1.15,0
8.38,1.38,1.15,0
8.38,1.38,1.15,0
8.38,1.38,1.15,0
8.38,1.38,1.15,0
8.38,1.38,1.15,0
8.38,1.38,1.15,0
8.38,1.38,1.15,0
8.38,1.38,1.15,0
8.19,1.3,1.38,0
8.19,1.3,1.38,0
8.19,1.3,1.38,0
8.19,1.3,1.38,0
8.19,1.3,1.38,0
8.19,1.3,1.38,0
8.19,1.3,1.38,0
8.19,1.3,1.38,0
8.19,1.3,1.38,0
7.77,1.22,1.34,0
7.77,1.22,1.34,0
7.77,1.22,1.34,0
7.77,1.22,1.34,0
7.77,1.22,1.34,0
7.77,1.22,1.34,0
7.77,1.22,1.34,0
7.77,1.22,1.34,0
6.92,1.22,1.65,0
6.92,1.22,1.65,0
6.92,1.22,1.65,0
6.92,1.22,1.65,0
6.92,1.22,1.65,0
6.92,1.22,1.65,0
6.92,1.22,1.65,0
6.92,1.22,1.65,0
6.92,1.22,1.65,0
5.93,1.07,2.03,0
5.93,1.07,2.03,0
5.93,1.07,2.03,0
5.93,1.07,2.03,0
5.93,1.07,2.03,0
5.93,1.07,2.03,0
5.93,1.07,2.03,0
5.93,1.07,2.03,0
5.93,1.07,2.03,0
5.62,0.69,2.6,0
5.62,0.69,2.6,0
5.62,0.69,2.6,0
5.62,0.69,2.6,0
5.62,0.69,2.6,0
5.62,0.69,2.6,0
5.62,0.69,2.6,0
5.62,0.69,2.6,0
5.62,0.69,2.6,0
6.31,-0.11,2.95,0
6.31,-0.11,2.95,0
6.31,-0.11,2.95,0
6.31,-0.11,2.95,0
6.31,-0.11,2.95,0
6.31,-0.11,2.95,0
6.31,-0.11,2.95,0
6.31,-0.11,2.95,0
6.31,-0.11,2.95,0
7.5,-0.77,2.68,0
7.5,-0.77,2.68,0
7.5,-0.77,2.68,0
7.5,-0.77,2.68,0
7.5,-0.77,2.68,0
7.5,-0.77,2.68,0
7.5,-0.77,2.68,0
7.5,-0.77,2.68,0
7.5,-0.77,2.68,0
8.11,-0.84,2.6,0
8.11,-0.84,2.6,0
8.11,-0.84,2.6,0
8.11,-0.84,2.6,0
8.11,-0.84,2.6,0
8.11,-0.84,2.6,0
8.11,-0.84,2.6,0
8.11,-0.84,2.6,0
8.11,-0.84,2.6,0
8.38,-0.73,2.6,0
8.38,-0.73,2.6,0
8.38,-0.73,2.6,0
8.38,-0.73,2.6,0
8.38,-0.73,2.6,0
8.38,-0.73,2.6,0
8.38,-0.73,2.6,0
8.38,-0.73,2.6,0
8.38,-0.73,2.6,0
8.49,-0.46,2.45,0
8.49,-0.46,2.45,0
8.49,-0.46,2.45,0
8.49,-0.46,2.45,0
8.49,-0.46,2.45,0
8.49,-0.46,2.45,0
8.49,-0.46,2.45,0
8.49,-0.46,2.45,0
8.49,-0.46,2.45,0
8.26,0.0,2.45,0
8.26,0.0,2.45,0
8.26,0.0,2.45,0
8.26,0.0,2.45,0
8.26,0.0,2.45,0
8.26,0.0,2.45,0
8.26,0.0,2.45,0
8.26,0.0,2.45,0
8.26,0.0,2.45,0
7.92,0.23,2.49,0
7.92,0.23,2.49,0
7.92,0.23,2.49,0
7.92,0.23,2.49,0
7.92,0.23,2.49,0
7.92,0.23,2.49,0
7.92,0.23,2.49,0
7.92,0.23,2.49,0
7.92,0.23,2.49,0
7.08,0.61,2.3,0
7.08,0.61,2.3,0
7.08,0.61,2.3,0
7.08,0.61,2.3,0
7.08,0.61,2.3,0
7.08,0.61,2.3,0
7.08,0.61,2.3,0
7.08,0.61,2.3,0
7.08,0.61,2.3,0
6.16,0.69,2.22,0
6.16,0.69,2.22,0
6.16,0.69,2.22,0
6.16,0.69,2.22,0
6.16,0.69,2.22,0
6.16,0.69,2.22,0
6.16,0.69,2.22,0
6.16,0.69,2.22,0
6.16,0.69,2.22,0
5.2,0.54,2.49,0
5.2,0.54,2.49,0
5.2,0.54,2.49,0
5.2,0.54,2.49,0
5.2,0.54,2.49,0
5.2,0.54,2.49,0
5.2,0.54,2.49,0
5.2,0.54,2.49,0
5.2,0.54,2.49,0
4.67,0.0,2.83,0
4.67,0.0,2.83,0
4.67,0.0,2.83,0
4.67,0.0,2.83,0
4.67,0.0,2.83,0
4.67,0.0,2.83,0
4.67,0.0,2.83,0
4.67,0.0,2.83,0
4.67,0.0,2.83,0
4.63,-0.92,3.02,0
4.63,-0.92,3.02,0
4.63,-0.92,3.02,0
4.63,-0.92,3.02,0
4.63,-0.92,3.02,0
4.63,-0.92,3.02,0
4.63,-0.92,3.02,0
4.63,-0.92,3.02,0
4.63,-0.92,3.02,0
4.78,-1.65,3.14,0
4.78,-1.65,3.14,0
4.78,-1.65,3.14,0
4.78,-1.65,3.14,0
4.78,-1.65,3.14,0
4.78,-1.65,3.14,0
4.78,-1.65,3.14,0
4.78,-1.65,3.14,0
4.78,-1.65,3.14,0
4.9,-2.22,3.14,0
4.9,-2.22,3.14,0
4.9,-2.22,3.14,0
4.9,-2.22,3.14,0
4.9,-2.22,3.14,0
4.9,-2.22,3.14,0
4.9,-2.22,3.14,0
4.9,-2.22,3.14,0
4.78,-2.49,3.48,0
4.78,-2.49,3.48,0
4.78,-2.49,3.48,0
4.78,-2.49,3.48,0
4.78,-2.49,3.48,0
4.78,-2.49,3.48,0
4.78,-2.49,3.48,0
4.78,-2.49,3.48,0
4.78,-2.49,3.48,0
4.67,-2.41,3.6,0
4.67,-2.41,3.6,0
4.67,-2.41,3.6,0
4.67,-2.41,3.6,0
4.67,-2.41,3.6,0
4.67,-2.41,3.6,0
4.67,-2.41,3.6,0
4.67,-2.41,3.6,0
4.67,-2.41,3.6,0
4.32,-1.91,3.52,0
4.32,-1.91,3.52,0
4.32,-1.91,3.52,0
4.32,-1.91,3.52,0
4.32,-1.91,3.52,0
4.32,-1.91,3.52,0
4.32,-1.91,3.52,0
4.32,-1.91,3.52,0
4.32,-1.91,3.52,0
3.86,-1.22,3.71,0
3.86,-1.22,3.71,0
3.86,-1.22,3.71,0
3.86,-1.22,3.71,0
3.86,-1.22,3.71,0
3.86,-1.22,3.71,0
3.86,-1.22,3.71,0
3.86,-1.22,3.71,0
3.86,-1.22,3.71,0
3.33,-0.69,3.94,0
3.33,-0.69,3.94,0
3.33,-0.69,3.94,0
3.33,-0.69,3.94,0
3.33,-0.69,3.94,0
3.33,-0.69,3.94,0
3.33,-0.69,3.94,0
3.33,-0.69,3.94,0
3.33,-0.69,3.94,0
2.79,-0.34,4.02,0
2.79,-0.34,4.02,0
2.79,-0.34,4.02,0
2.79,-0.34,4.02,0
2.79,-0.34,4.02,0
2.79,-0.34,4.02,0
2.79,-0.34,4.02,0
2.79,-0.34,4.02,0
2.79,-0.34,4.02,0
2.45,0.04,4.17,0
2.45,0.04,4.17,0
2.45,0.04,4.17,0
2.45,0.04,4.17,0
2.45,0.04,4.17,0
2.45,0.04,4.17,0
2.45,0.04,4.17,0
2.45,0.04,4.17,0
2.45,0.04,4.17,0
1.95,0.38,4.06,0
1.95,0.38,4.06,0
1.95,0.38,4.06,0
1.95,0.38,4.06,0
1.95,0.38,4.06,0
1.95,0.38,4.06,0
1.95,0.38,4.06,0
1.95,0.38,4.06,0
1.95,0.38,4.06,0
1.49,0.8,3.86,0
1.49,0.8,3.86,0
1.49,0.8,3.86,0
1.49,0.8,3.86,0
1.49,0.8,3.86,0
1.49,0.8,3.86,0
1.49,0.8,3.86,0
1.49,0.8,3.86,0
0.8,0.92,3.94,0
0.8,0.92,3.94,0
0.8,0.92,3.94,0
0.8,0.92,3.94,0
0.8,0.92,3.94,0
0.8,0.92,3.94,0
0.8,0.92,3.94,0
0.8,0.92,3.94,0
0.8,0.92,3.94,0
0.19,0.84,4.06,0
0.19,0.84,4.06,0
0.19,0.84,4.06,0
0.19,0.84,4.06,0
0.19,0.84,4.06,0
0.19,0.84,4.06,0
0.19,0.84,4.06,0
0.19,0.84,4.06,0
0.19,0.84,4.06,0
-0.31,0.57,4.32,0
-0.31,0.57,4.32,0
-0.31,0.57,4.32,0
-0.31,0.57,4.32,0
-0.31,0.57,4.32,0
-0.31,0.57,4.32,0
-0.31,0.57,4.32,0
-0.31,0.57,4.32,0
-0.31,0.57,4.32,0
-0.65,0.11,4.74,0
-0.65,0.11,4.74,0
-0.65,0.11,4.74,0
-0.65,0.11,4.74,0
-0.65,0.11,4.74,0
-0.65,0.11,4.74,0
-0.65,0.11,4.74,0
-0.65,0.11,4.74,0
-0.65,0.11,4.74,0
-0.77,-0.88,5.39,0
-0.77,-0.88,5.39,0
-0.77,-0.88,5.39,0
-0.77,-0.88,5.39,0
-0.77,-0.88,5.39,0
-0.77,-0.88,5.39,0
-0.77,-0.88,5.39,0
-0.77,-0.88,5.39,0
-0.77,-0.88,5.39,0
-0.27,-2.3,5.85,0
-0.27,-2.3,5.85,0
-0.27,-2.3,5.85,0
-0.27,-2.3,5.85,0
-0.27,-2.3,5.85,0
-0.27,-2.3,5.85,0
-0.27,-2.3,5.85,0
-0.27,-2.3,5.85,0
-0.27,-2.3,5.85,0
0.65,-3.37,5.89,0
0.65,-3.37,5.89,0
0.65,-3.37,5.89,0
0.65,-3.37,5.89,0
0.65,-3.37,5.89,0
0.65,-3.37,5.89,0
0.65,-3.37,5.89,0
0.65,-3.37,5.89,0
0.65,-3.37,5.89,0
1.72,-4.02,5.74,0
1.72,-4.02,5.74,0
1.72,-4.02,5.74,0
1.72,-4.02,5.74,0
1.72,-4.02,5.74,0
1.72,-4.02,5.74,0
1.72,-4.02,5.74,0
1.72,-4.02,5.74,0
1.72,-4.02,5.74,0
2.49,-4.17,5.82,0
2.49,-4.17,5.82,0
2.49,-4.17,5.82,0
2.49,-4.17,5.82,0
2.49,-4.17,5.82,0
2.49,-4.17,5.82,0
2.49,-4.17,5.82,0
2.49,-4.17,5.82,0
2.49,-4.17,5.82,0
2.91,-4.36,5.82,0
2.91,-4.36,5.82,0
2.91,-4.36,5.82,0
2.91,-4.36,5.82,0
2.91,-4.36,5.82,0
2.91,-4.36,5.82,0
2.91,-4.36,5.82,0
2.91,-4.36,5.82,0
3.06,-4.63,5.93,0
3.06,-4.63,5.93,0
3.06,-4.63,5.93,0
3.06,-4.63,5.93,0
3.06,-4.63,5.93,0
3.06,-4.63,5.93,0
3.06,-4.63,5.93,0
3.06,-4.63,5.93,0
3.06,-4.63,5.93,0
3.48,-4.67,6.12,0
3.48,-4.67,6.12,0
3.48,-4.67,6.12,0
3.48,-4.67,6.12,0
3.48,-4.67,6.12,0
3.48,-4.67,6.12,0
3.48,-4.67,6.12,0
3.48,-4.67,6.12,0
3.48,-4.67,6.12,0
4.32,-5.28,6.12,0
4.32,-5.28,6.12,0
4.32,-5.28,6.12,0
4.32,-5.28,6.12,0
4.32,-5.28,6.12,0
4.32,-5.28,6.12,0
4.32,-5.28,6.12,0
4.32,-5.28,6.12,0
4.32,-5.28,6.12,0
5.2,-6.01,6.04,0
5.2,-6.01,6.04,0
5.2,-6.01,6.04,0
5.2,-6.01,6.04,0
5.2,-6.01,6.04,0
5.2,-6.01,6.04,0
5.2,-6.01,6.04,0
5.2,-6.01,6.04,0
5.2,-6.01,6.04,0
6.04,-6.7,6.01,0
6.04,-6.7,6.01,0
6.04,-6.7,6.01,0
6.04,-6.7,6.01,0
6.04,-6.7,6.01,0
6.04,-6.7,6.01,0
6.04,-6.7,6.01,0
6.04,-6.7,6.01,0
6.04,-6.7,6.01,0
6.58,-7.27,5.78,0
6.58,-7.27,5.78,0
6.58,-7.27,5.78,0
6.58,-7.27,5.78,0
6.58,-7.27,5.78,0
6.58,-7.27,5.78,0
6.58,-7.27,5.78,0
6.58,-7.27,5.78,0
6.58,-7.27,5.78,0
6.35,-7.5,5.85,0
6.35,-7.5,5.85,0
6.35,-7.5,5.85,0
6.35,-7.5,5.85,0
6.35,-7.5,5.85,0
6.35,-7.5,5.85,0
6.35,-7.5,5.85,0
6.35,-7.5,5.85,0
6.35,-7.5,5.85,0
5.47,-7.88,6.35,0
5.47,-7.88,6.35,0
5.47,-7.88,6.35,0
5.47,-7.88,6.35,0
5.47,-7.88,6.35,0
5.47,-7.88,6.35,0
5.47,-7.88,6.35,0
5.47,-7.88,6.35,0
4.59,-8.0,6.66,0
4.59,-8.0,6.66,0
4.59,-8.0,6.66,0
4.59,-8.0,6.66,0
4.59,-8.0,6.66,0
4.59,-8.0,6.66,0
4.59,-8.0,6.66,0
4.59,-8.0,6.66,0
4.59,-8.0,6.66,0
3.75,-7.96,6.81,0
3.75,-7.96,6.81,0
3.75,-7.96,6.81,0
3.75,-7.96,6.81,0
3.75,-7.96,6.81,0
3.75,-7.96,6.81,0
3.75,-7.96,6.81,0
3.75,-7.96,6.81,0
3.75,-7.96,6.81,0
2.98,-7.96,7.0,0
2.98,-7.96,7.0,0
2.98,-7.96,7.0,0
2.98,-7.96,7.0,0
2.98,-7.96,7.0,0
2.98,-7.96,7.0,0
2.98,-7.96,7.0,0
2.98,-7.96,7.0,0
2.98,-7.96,7.0,0
2.41,-8.0,7.15,0
2.41,-8.0,7.15,0
2.41,-8.0,7.15,0
2.41,-8.0,7.15,0
2.41,-8.0,7.15,0
2.41,-8.0,7.15,0
2.41,-8.0,7.15,0
2.41,-8.0,7.15,0
2.41,-8.0,7.15,0
2.1,-8.0,7.23,0
2.1,-8.0,7.23,0
2.1,-8.0,7.23,0
2.1,-8.0,7.23,0
2.1,-8.0,7.23,0
2.1,-8.0,7.23,0
2.1,-8.0,7.23,0
2.1,-8.0,7.23,0
2.1,-8.0,7.23,0
2.18,-8.23,6.73,0
2.18,-8.23,6.73,0
2.18,-8.23,6.73,0
2.18,-8.23,6.73,0
2.18,-8.23,6.73,0
2.18,-8.23,6.73,0
2.18,-8.23,6.73,0
2.18,-8.23,6.73,0
2.18,-8.23,6.73,0
2.26,-8.3,6.24,0
2.26,-8.3,6.24,0
2.26,-8.3,6.24,0
2.26,-8.3,6.24,0
2.26,-8.3,6.24,0
2.26,-8.3,6.24,0
2.26,-8.3,6.24,0
2.26,-8.3,6.24,0
2.26,-8.3,6.24,0
2.33,-8.19,5.82,0
2.33,-8.19,5.82,0
2.33,-8.19,5.82,0
2.33,-8.19,5.82,0
2.33,-8.19,5.82,0
2.33,-8.19,5.82,0
2.33,-8.19,5.82,0
2.33,-8.19,5.82,0
2.26,-7.69,5.55,0
2.26,-7.69,5.55,0
2.26,-7.69,5.55,0
2.26,-7.69,5.55,0
2.26,-7.69,5.55,0
2.26,-7.69,5.55,0
2.26,-7.69,5.55,0
2.26,-7.69,5.55,0
2.26,-7.69,5.55,0
1.72,-6.85,5.39,0
1.72,-6.85,5.39,0
1.72,-6.85,5.39,0
1.72,-6.85,5.39,0
1.72,-6.85,5.39,0
1.72,-6.85,5.39,0
1.72,-6.85,5.39,0
1.72,-6.85,5.39,0
1.72,-6.85,5.39,0
1.07,-5.85,4.94,0
1.07,-5.85,4.94,0
1.07,-5.85,4.94,0
1.07,-5.85,4.94,0
1.07,-5.85,4.94,0
1.07,-5.85,4.94,0
1.07,-5.85,4.94,0
1.07,-5.85,4.94,0
1.07,-5.85,4.94,0
0.27,-4.59,4.63,0
0.27,-4.59,4.63,0
0.27,-4.59,4.63,0
0.27,-4.59,4.63,0
0.27,-4.59,4.63,0
0.27,-4.59,4.63,0
0.27,-4.59,4.63,0
0.27,-4.59,4.63,0
0.27,-4.59,4.63,0
-0.61,-3.6,4.06,0
-0.61,-3.6,4.06,0
-0.61,-3.6,4.06,0
-0.61,-3.6,4.06,0
-0.61,-3.6,4.06,0
-0.61,-3.6,4.06,0
-0.61,-3.6,4.06,0
-0.61,-3.6,4.06,0
-0.61,-3.6,4.06,0
-2.1,-2.68,3.37,0
-2.1,-2.68,3.37,0
-2.1,-2.68,3.37,0
-2.1,-2.68,3.37,0
-2.1,-2.68,3.37,0
-2.1,-2.68,3.37,0
-2.1,-2.68,3.37,0
-2.1,-2.68,3.37,0
-2.1,-2.68,3.37,0
-3.79,-1.99,2.72,0
-3.79,-1.99,2.72,0
-3.79,-1.99,2.72,0
-3.79,-1.99,2.72,0
-3.79,-1.99,2.72,0
-3.79,-1.99,2.72,0
-3.79,-1.99,2.72,0
-3.79,-1.99,2.72,0
-3.79,-1.99,2.72,0
-5.59,-1.76,2.75,0
-5.59,-1.76,2.75,0
-5.59,-1.76,2.75,0
-5.59,-1.76,2.75,0
-5.59,-1.76,2.75,0
-5.59,-1.76,2.75,0
-5.59,-1.76,2.75,0
-5.59,-1.76,2.75,0
-5.59,-1.76,2.75,0
-7.19,-1.65,2.3,0
-7.19,-1.65,2.3,0
-7.19,-1.65,2.3,0
-7.19,-1.65,2.3,0
-7.19,-1.65,2.3,0
-7.19,-1.65,2.3,0
-7.19,-1.65,2.3,0
-7.19,-1.65,2.3,0
-7.19,-1.65,2.3,0
-8.38,-1.57,1.38,0
-8.38,-1.57,1.38,0
-8.38,-1.57,1.38,0
-8.38,-1.57,1.38,0
-8.38,-1.57,1.38,0
-8.38,-1.57,1.38,0
-8.38,-1.57,1.38,0
