czas [s],X,Y,Z
0.9800000000000022,51,41,-244
0.9900000000000002,50,43,-242
1.0000000000000018,51,42,-244
1.0099999999999998,52,42,-242
1.0200000000000014,51,43,-242
1.0299999999999994,49,42,-244
1.040000000000001,51,44,-243
1.049999999999999,49,42,-241
1.0600000000000005,50,42,-245
1.070000000000002,48,43,-242
1.08,50,42,-242
1.0900000000000016,50,40,-242
1.0999999999999996,49,42,-245
1.1100000000000012,50,41,-243
1.1199999999999992,49,41,-244
1.1300000000000008,52,42,-241
1.1399999999999988,51,43,-242
1.1500000000000004,50,43,-240
1.160000000000002,49,43,-244
1.17,53,41,-240
1.1800000000000015,51,42,-245
1.1899999999999995,51,43,-243
1.200000000000001,52,42,-244
1.209999999999999,50,41,-244
1.2200000000000006,52,42,-244
1.2300000000000022,50,43,-243
1.2400000000000002,49,42,-240
1.2500000000000018,51,42,-242
1.2599999999999998,51,40,-243
1.2700000000000014,50,44,-240
1.2799999999999994,49,41,-243
1.290000000000001,50,43,-243
1.299999999999999,48,43,-241
1.3100000000000005,50,40,-243
1.320000000000002,52,43,-242
1.33,52,41,-244
1.3400000000000016,51,41,-242
1.3499999999999996,51,43,-242
1.3600000000000012,49,41,-242
1.3699999999999992,51,40,-245
1.3800000000000008,51,43,-241
1.3899999999999988,52,41,-242
1.4000000000000004,49,42,-243
1.410000000000002,48,42,-245
1.42,49,42,-244
1.4300000000000015,50,45,-241
1.4399999999999995,53,42,-241
1.450000000000001,52,40,-243
1.459999999999999,51,41,-241
1.4700000000000006,52,42,-241
1.4800000000000022,52,41,-241
1.4900000000000002,51,43,-244
1.5000000000000018,50,42,-242
1.5099999999999998,47,43,-244
1.5200000000000014,49,43,-246
1.5299999999999994,51,40,-243
1.540000000000001,49,41,-244
1.549999999999999,51,44,-241
1.5600000000000005,49,43,-240
1.570000000000002,49,43,-245
1.58,49,42,-245
1.5900000000000016,51,41,-244
1.5999999999999996,49,42,-243
1.6100000000000012,50,41,-242
1.6199999999999992,51,42,-242
1.6300000000000008,52,42,-244
1.6399999999999988,50,40,-244
1.6500000000000004,50,42,-242
1.660000000000002,52,42,-243
1.67,49,42,-243
1.6800000000000015,50,43,-241
1.6899999999999995,51,43,-243
1.700000000000001,49,43,-240
1.709999999999999,50,41,-243
1.7200000000000006,52,40,-244
1.7300000000000022,51,40,-242
1.7400000000000002,48,44,-243
1.7500000000000018,51,42,-243
1.7599999999999998,49,42,-241
1.7700000000000014,50,42,-244
1.7799999999999994,49,43,-242
1.790000000000001,52,40,-243
1.799999999999999,50,42,-244
1.8100000000000005,50,42,-242
1.820000000000002,50,43,-242
1.83,51,42,-243
1.8400000000000016,51,43,-243
1.8499999999999996,51,42,-243
1.8600000000000012,51,40,-245
1.8699999999999992,52,41,-241
1.8800000000000008,49,42,-241
1.8899999999999988,50,43,-239
1.9000000000000004,51,42,-244
1.910000000000002,49,43,-244
1.92,50,44,-241
1.9300000000000015,49,41,-243
1.9399999999999995,50,40,-244
1.950000000000001,49,44,-241
1.959999999999999,49,44,-241
1.9700000000000006,53,40,-242
1.9800000000000022,49,43,-243
